min,max,mean,std,median,p01,p05,p25,p75,p95,p99,nonzero_fraction,filename,patient_id,slice,split
0.0,238.0,42.19450378417969,60.19141387939453,0.0,0.0,0.0,0.0,111.0,148.0,168.0,0.35068417159763315,BraTS2021_01651_flair_5.png,BraTS2021_01651,5,normal
0.0,174.0,28.10371208190918,42.35000228881836,0.0,0.0,0.0,0.0,68.0,110.0,132.0,0.3402135724852071,BraTS2021_01652_flair_0.png,BraTS2021_01652,0,normal
0.0,178.0,31.136926651000977,43.828643798828125,0.0,0.0,0.0,0.0,70.0,115.0,137.0,0.3801312869822485,BraTS2021_01652_flair_10.png,BraTS2021_01652,10,normal
0.0,170.0,29.814233779907227,42.93705749511719,0.0,0.0,0.0,0.0,70.0,113.0,134.0,0.36108542899408286,BraTS2021_01652_flair_5.png,BraTS2021_01652,5,normal
0.0,92.0,11.976932525634766,23.03986167907715,0.0,0.0,0.0,0.0,0.0,63.0,72.0,0.22436667899408283,BraTS2021_01655_flair_68.png,BraTS2021_01655,68,normal
0.0,117.0,23.450212478637695,32.8243293762207,0.0,0.0,0.0,0.0,60.0,81.0,93.0,0.3549140162721893,BraTS2021_01656_flair_36.png,BraTS2021_01656,36,normal
0.0,203.0,23.11882781982422,32.968048095703125,0.0,0.0,0.0,0.0,61.0,81.0,93.0,0.3428023298816568,BraTS2021_01656_flair_41.png,BraTS2021_01656,41,normal
0.0,183.0,22.194250106811523,33.09900665283203,0.0,0.0,0.0,0.0,60.0,82.0,93.0,0.31987333579881655,BraTS2021_01656_flair_46.png,BraTS2021_01656,46,normal
0.0,124.0,20.615846633911133,32.52527618408203,0.0,0.0,0.0,0.0,58.0,81.0,94.0,0.2965514053254438,BraTS2021_01656_flair_51.png,BraTS2021_01656,51,normal
0.0,116.0,18.424509048461914,31.238252639770508,0.0,0.0,0.0,0.0,49.0,80.0,92.0,0.2670580621301775,BraTS2021_01656_flair_56.png,BraTS2021_01656,56,normal
0.0,119.0,16.183317184448242,29.955686569213867,0.0,0.0,0.0,0.0,0.0,78.0,91.0,0.23483727810650887,BraTS2021_01656_flair_61.png,BraTS2021_01656,61,normal
0.0,128.0,13.960914611816406,28.835952758789062,0.0,0.0,0.0,0.0,0.0,80.0,95.0,0.20021264792899407,BraTS2021_01656_flair_66.png,BraTS2021_01656,66,normal
0.0,154.0,23.556882858276367,41.43915557861328,0.0,0.0,0.0,0.0,0.0,106.0,115.0,0.24877496301775148,BraTS2021_01657_flair_65.png,BraTS2021_01657,65,normal
0.0,255.0,31.58043670654297,50.52751541137695,0.0,0.0,0.0,0.0,89.0,126.0,137.0,0.2951876849112426,BraTS2021_01658_flair_0.png,BraTS2021_01658,0,normal
0.0,144.0,23.76731300354004,45.348506927490234,0.0,0.0,0.0,0.0,0.0,117.0,128.0,0.21840329142011836,BraTS2021_01659_flair_69.png,BraTS2021_01659,69,normal
0.0,190.0,27.14957046508789,43.94017028808594,0.0,0.0,0.0,0.0,81.0,108.0,123.0,0.28649685650887574,BraTS2021_01660_flair_0.png,BraTS2021_01660,0,normal
0.0,196.0,31.01211166381836,44.743560791015625,0.0,0.0,0.0,0.0,85.0,108.0,122.0,0.33813332100591714,BraTS2021_01660_flair_10.png,BraTS2021_01660,10,normal
0.0,237.0,32.8596305847168,45.6290168762207,0.0,0.0,0.0,0.0,86.0,109.0,126.0,0.3564164201183432,BraTS2021_01660_flair_15.png,BraTS2021_01660,15,normal
0.0,237.0,34.314857482910156,46.11296081542969,0.0,0.0,0.0,0.0,88.0,110.0,125.0,0.37201830621301774,BraTS2021_01660_flair_20.png,BraTS2021_01660,20,normal
0.0,226.0,28.489044189453125,43.850379943847656,0.0,0.0,0.0,0.0,82.0,107.0,121.0,0.30919471153846156,BraTS2021_01660_flair_5.png,BraTS2021_01660,5,normal
0.0,164.0,29.243412017822266,49.277244567871094,0.0,0.0,0.0,0.0,91.0,120.0,128.0,0.2637758875739645,BraTS2021_01661_flair_59.png,BraTS2021_01661,59,normal
0.0,165.0,26.328702926635742,47.76996994018555,0.0,0.0,0.0,0.0,0.0,120.0,129.0,0.23645525147928995,BraTS2021_01661_flair_64.png,BraTS2021_01661,64,normal
0.0,144.0,22.615755081176758,45.24929428100586,0.0,0.0,0.0,0.0,0.0,120.0,129.0,0.20289386094674555,BraTS2021_01661_flair_69.png,BraTS2021_01661,69,normal
0.0,140.0,22.81199073791504,38.29536056518555,0.0,0.0,0.0,0.0,43.0,102.0,115.0,0.29736039201183434,BraTS2021_01662_flair_0.png,BraTS2021_01662,0,normal
0.0,151.0,28.502288818359375,43.11444854736328,0.0,0.0,0.0,0.0,75.0,109.0,122.0,0.3362379807692308,BraTS2021_01662_flair_10.png,BraTS2021_01662,10,normal
0.0,169.0,30.663854598999023,44.648860931396484,0.0,0.0,0.0,0.0,79.0,113.0,127.0,0.3575952292899408,BraTS2021_01662_flair_15.png,BraTS2021_01662,15,normal
0.0,181.0,34.36043930053711,47.17477798461914,0.0,0.0,0.0,0.0,87.0,117.0,131.0,0.37745007396449703,BraTS2021_01662_flair_20.png,BraTS2021_01662,20,normal
0.0,176.0,35.658607482910156,48.200565338134766,0.0,0.0,0.0,0.0,90.0,119.0,132.0,0.3840144230769231,BraTS2021_01662_flair_25.png,BraTS2021_01662,25,normal
0.0,160.0,25.607641220092773,40.61664581298828,0.0,0.0,0.0,0.0,66.0,106.0,120.0,0.3178393121301775,BraTS2021_01662_flair_5.png,BraTS2021_01662,5,normal
0.0,251.0,39.35886764526367,49.26115417480469,0.0,0.0,0.0,0.0,91.0,118.0,137.0,0.4182230029585799,BraTS2021_01663_flair_0.png,BraTS2021_01663,0,normal
0.0,206.0,43.19859313964844,49.59026336669922,0.0,0.0,0.0,0.0,93.0,118.0,140.0,0.45943509615384615,BraTS2021_01663_flair_10.png,BraTS2021_01663,10,normal
0.0,194.0,43.00543212890625,48.10007095336914,0.0,0.0,0.0,0.0,92.0,113.0,130.0,0.4670164571005917,BraTS2021_01663_flair_15.png,BraTS2021_01663,15,normal
0.0,183.0,42.345829010009766,47.04271697998047,0.0,0.0,0.0,0.0,91.0,111.0,122.0,0.4669008875739645,BraTS2021_01663_flair_20.png,BraTS2021_01663,20,normal
0.0,175.0,41.461700439453125,46.486724853515625,0.0,0.0,0.0,0.0,90.0,109.0,119.0,0.46260170118343197,BraTS2021_01663_flair_25.png,BraTS2021_01663,25,normal
0.0,168.0,39.911773681640625,45.518150329589844,0.0,0.0,0.0,0.0,88.0,107.0,117.0,0.4552052514792899,BraTS2021_01663_flair_30.png,BraTS2021_01663,30,normal
0.0,177.0,38.71449661254883,45.02964782714844,0.0,0.0,0.0,0.0,86.0,106.0,117.0,0.4427699704142012,BraTS2021_01663_flair_35.png,BraTS2021_01663,35,normal
0.0,248.0,41.82715606689453,50.10167694091797,0.0,0.0,0.0,0.0,93.0,118.0,137.0,0.4387712647928994,BraTS2021_01663_flair_5.png,BraTS2021_01663,5,normal
0.0,234.0,31.211261749267578,42.44021224975586,0.0,0.0,0.0,0.0,78.0,102.0,116.0,0.37999260355029585,BraTS2021_01664_flair_0.png,BraTS2021_01664,0,normal
0.0,142.0,30.342294692993164,42.375545501708984,0.0,0.0,0.0,0.0,81.0,100.0,110.0,0.34677792159763315,BraTS2021_01665_flair_50.png,BraTS2021_01665,50,normal
0.0,140.0,27.756864547729492,41.43290710449219,0.0,0.0,0.0,0.0,79.0,99.0,108.0,0.31601331360946744,BraTS2021_01665_flair_55.png,BraTS2021_01665,55,normal
0.0,163.0,24.635656356811523,39.984336853027344,0.0,0.0,0.0,0.0,74.0,98.0,107.0,0.28081083579881655,BraTS2021_01665_flair_60.png,BraTS2021_01665,60,normal
0.0,124.0,20.918338775634766,37.66596984863281,0.0,0.0,0.0,0.0,0.0,96.0,104.0,0.24052329881656806,BraTS2021_01665_flair_65.png,BraTS2021_01665,65,normal
0.0,165.0,30.014930725097656,50.04212951660156,0.0,0.0,0.0,0.0,93.0,123.0,134.0,0.2719582100591716,BraTS2021_01666_flair_60.png,BraTS2021_01666,60,normal
0.0,171.0,25.591045379638672,47.54732894897461,0.0,0.0,0.0,0.0,0.0,122.0,134.0,0.23180935650887574,BraTS2021_01666_flair_65.png,BraTS2021_01666,65,normal
0.0,129.0,19.29160499572754,26.794151306152344,0.0,0.0,0.0,0.0,48.0,64.0,84.0,0.3701460798816568,BraTS2021_01467_flair_13.png,BraTS2021_01467,13,tumor
0.0,135.0,21.4278621673584,29.19235610961914,0.0,0.0,0.0,0.0,50.0,68.0,107.0,0.3882442677514793,BraTS2021_01467_flair_18.png,BraTS2021_01467,18,tumor
0.0,152.0,23.377634048461914,32.0886344909668,0.0,0.0,0.0,0.0,50.0,88.0,121.0,0.40030972633136097,BraTS2021_01467_flair_23.png,BraTS2021_01467,23,tumor
0.0,166.0,24.9639892578125,34.80541229248047,0.0,0.0,0.0,0.0,51.0,104.0,129.3699951171875,0.402551775147929,BraTS2021_01467_flair_28.png,BraTS2021_01467,28,tumor
0.0,221.0,25.51058578491211,36.2983512878418,0.0,0.0,0.0,0.0,51.0,109.0,135.0,0.40019415680473375,BraTS2021_01467_flair_33.png,BraTS2021_01467,33,tumor
0.0,221.0,24.953933715820312,36.20157241821289,0.0,0.0,0.0,0.0,51.0,108.0,131.0,0.39080991124260356,BraTS2021_01467_flair_38.png,BraTS2021_01467,38,tumor
0.0,187.0,24.4365291595459,36.09954833984375,0.0,0.0,0.0,0.0,49.0,108.0,130.0,0.37719582100591714,BraTS2021_01467_flair_43.png,BraTS2021_01467,43,tumor
0.0,191.0,23.280555725097656,35.53860855102539,0.0,0.0,0.0,0.0,49.0,106.8499984741211,129.0,0.35854289940828404,BraTS2021_01467_flair_48.png,BraTS2021_01467,48,tumor
0.0,190.0,22.002750396728516,34.82994842529297,0.0,0.0,0.0,0.0,48.0,102.0,128.0,0.33459689349112426,BraTS2021_01467_flair_53.png,BraTS2021_01467,53,tumor
0.0,183.0,19.919008255004883,32.98275375366211,0.0,0.0,0.0,0.0,48.0,93.0,124.0,0.3076229659763314,BraTS2021_01467_flair_58.png,BraTS2021_01467,58,tumor
0.0,189.0,17.357757568359375,30.93572998046875,0.0,0.0,0.0,0.0,44.0,84.0,123.37000274658203,0.27579511834319526,BraTS2021_01467_flair_63.png,BraTS2021_01467,63,tumor
0.0,172.0,14.504276275634766,28.633100509643555,0.0,0.0,0.0,0.0,0.0,75.0,119.0,0.23423631656804733,BraTS2021_01467_flair_68.png,BraTS2021_01467,68,tumor
0.0,229.0,27.58112907409668,45.71543502807617,0.0,0.0,0.0,0.0,67.0,119.0,138.0,0.28866956360946744,BraTS2021_01468_flair_0.png,BraTS2021_01468,0,tumor
0.0,245.0,34.10694885253906,50.42359161376953,0.0,0.0,0.0,0.0,79.0,127.0,164.0,0.34767936390532544,BraTS2021_01468_flair_10.png,BraTS2021_01468,10,tumor
0.0,242.0,35.646080017089844,50.1222038269043,0.0,0.0,0.0,0.0,84.0,126.0,150.0,0.3657775517751479,BraTS2021_01468_flair_15.png,BraTS2021_01468,15,tumor
0.0,159.0,36.115360260009766,48.51078414916992,0.0,0.0,0.0,0.0,86.0,123.0,137.0,0.3811714127218935,BraTS2021_01468_flair_20.png,BraTS2021_01468,20,tumor
0.0,163.0,36.06199264526367,47.92432403564453,0.0,0.0,0.0,0.0,87.0,121.0,135.0,0.3845460428994083,BraTS2021_01468_flair_25.png,BraTS2021_01468,25,tumor
0.0,243.0,30.77812957763672,48.69780731201172,0.0,0.0,0.0,0.0,72.0,125.0,157.0,0.31864829881656803,BraTS2021_01468_flair_5.png,BraTS2021_01468,5,tumor
0.0,166.0,23.54987907409668,36.696197509765625,0.0,0.0,0.0,0.0,63.0,90.0,117.0,0.3123382026627219,BraTS2021_01469_flair_0.png,BraTS2021_01469,0,tumor
0.0,157.0,26.551959991455078,37.41886901855469,0.0,0.0,0.0,0.0,68.0,93.0,114.0,0.3604844674556213,BraTS2021_01469_flair_10.png,BraTS2021_01469,10,tumor
0.0,233.0,28.778661727905273,38.44020462036133,0.0,0.0,0.0,0.0,70.0,93.0,113.0,0.38105584319526625,BraTS2021_01469_flair_15.png,BraTS2021_01469,15,tumor
0.0,236.0,29.227163314819336,37.9575309753418,0.0,0.0,0.0,0.0,70.0,91.0,108.0,0.39208117603550297,BraTS2021_01469_flair_20.png,BraTS2021_01469,20,tumor
0.0,145.0,28.927677154541016,36.19948959350586,0.0,0.0,0.0,0.0,68.0,86.0,99.0,0.4067585059171598,BraTS2021_01469_flair_25.png,BraTS2021_01469,25,tumor
0.0,151.0,24.330066680908203,36.8279914855957,0.0,0.0,0.0,0.0,65.0,92.0,116.0,0.32475036982248523,BraTS2021_01469_flair_5.png,BraTS2021_01469,5,tumor
0.0,235.0,41.71807861328125,66.72269439697266,0.0,0.0,0.0,0.0,102.0,168.0,198.0,0.30947207840236685,BraTS2021_01470_flair_0.png,BraTS2021_01470,0,tumor
0.0,233.0,53.3127326965332,73.60309600830078,0.0,0.0,0.0,0.0,141.0,179.0,204.0,0.3666096523668639,BraTS2021_01470_flair_10.png,BraTS2021_01470,10,tumor
0.0,242.0,55.07685470581055,72.59113311767578,0.0,0.0,0.0,0.0,138.0,175.0,209.0,0.3925203402366864,BraTS2021_01470_flair_15.png,BraTS2021_01470,15,tumor
0.0,241.0,55.084598541259766,71.3307113647461,0.0,0.0,0.0,0.0,139.0,169.0,197.0,0.40104937130177515,BraTS2021_01470_flair_20.png,BraTS2021_01470,20,tumor
0.0,235.0,55.0588493347168,71.91756439208984,0.0,0.0,0.0,0.0,140.0,170.0,199.0,0.4010724852071006,BraTS2021_01470_flair_25.png,BraTS2021_01470,25,tumor
0.0,237.0,51.361942291259766,68.065185546875,0.0,0.0,0.0,0.0,135.0,161.0,182.0,0.3934217825443787,BraTS2021_01470_flair_30.png,BraTS2021_01470,30,tumor
0.0,239.0,51.06229019165039,68.8018798828125,0.0,0.0,0.0,0.0,139.0,160.0,179.0,0.38029308431952663,BraTS2021_01470_flair_35.png,BraTS2021_01470,35,tumor
0.0,229.0,46.712371826171875,67.84432983398438,0.0,0.0,0.0,0.0,127.0,166.0,194.0,0.344374075443787,BraTS2021_01470_flair_5.png,BraTS2021_01470,5,tumor
0.0,242.0,31.60699462890625,39.208126068115234,0.0,0.0,0.0,0.0,72.0,94.0,110.0,0.42737610946745563,BraTS2021_01471_flair_12.png,BraTS2021_01471,12,tumor
0.0,225.0,34.01620101928711,41.404335021972656,0.0,0.0,0.0,0.0,74.0,101.0,128.0,0.44406434911242604,BraTS2021_01471_flair_17.png,BraTS2021_01471,17,tumor
0.0,223.0,37.08131408691406,46.58950424194336,0.0,0.0,0.0,0.0,76.0,124.0,165.0,0.44503513313609466,BraTS2021_01471_flair_22.png,BraTS2021_01471,22,tumor
0.0,219.0,38.797916412353516,50.735252380371094,0.0,0.0,0.0,0.0,77.0,144.0,192.0,0.4350730399408284,BraTS2021_01471_flair_27.png,BraTS2021_01471,27,tumor
0.0,214.0,39.12765884399414,53.42715072631836,0.0,0.0,0.0,0.0,77.0,154.0,199.0,0.41850036982248523,BraTS2021_01471_flair_32.png,BraTS2021_01471,32,tumor
0.0,223.0,37.81169128417969,53.8833122253418,0.0,0.0,0.0,0.0,77.0,155.0,198.0,0.39055565828402367,BraTS2021_01471_flair_37.png,BraTS2021_01471,37,tumor
0.0,216.0,36.616241455078125,54.26808547973633,0.0,0.0,0.0,0.0,77.25,156.0,197.0,0.36462185650887574,BraTS2021_01471_flair_42.png,BraTS2021_01471,42,tumor
0.0,211.0,33.72226333618164,52.99092102050781,0.0,0.0,0.0,0.0,76.0,149.0,193.0,0.33196190828402367,BraTS2021_01471_flair_47.png,BraTS2021_01471,47,tumor
0.0,214.0,30.2362003326416,50.58371353149414,0.0,0.0,0.0,0.0,74.0,138.0,189.0,0.29643583579881655,BraTS2021_01471_flair_52.png,BraTS2021_01471,52,tumor
0.0,216.0,25.874122619628906,47.18632888793945,0.0,0.0,0.0,0.0,60.0,127.0,184.0,0.25841346153846156,BraTS2021_01471_flair_57.png,BraTS2021_01471,57,tumor
0.0,206.0,20.374561309814453,42.45068359375,0.0,0.0,0.0,0.0,0.0,110.0,178.0,0.2090421597633136,BraTS2021_01471_flair_62.png,BraTS2021_01471,62,tumor
0.0,196.0,14.258667945861816,36.37409591674805,0.0,0.0,0.0,0.0,0.0,98.0,162.0,0.1474898298816568,BraTS2021_01471_flair_67.png,BraTS2021_01471,67,tumor
0.0,201.0,31.98613166809082,50.17926025390625,0.0,0.0,0.0,0.0,80.0,135.0,166.0,0.3271773298816568,BraTS2021_01472_flair_0.png,BraTS2021_01472,0,tumor
0.0,243.0,35.21965026855469,49.16437530517578,0.0,0.0,0.0,0.0,89.0,119.0,155.0,0.37599389792899407,BraTS2021_01472_flair_10.png,BraTS2021_01472,10,tumor
0.0,193.0,35.14741897583008,47.13032150268555,0.0,0.0,0.0,0.0,89.0,112.0,141.0,0.3913184171597633,BraTS2021_01472_flair_15.png,BraTS2021_01472,15,tumor
0.0,236.0,33.85049819946289,49.19968795776367,0.0,0.0,0.0,0.0,83.0,124.0,163.0,0.36392843934911245,BraTS2021_01472_flair_5.png,BraTS2021_01472,5,tumor
0.0,195.0,13.500808715820312,23.119285583496094,0.0,0.0,0.0,0.0,35.0,60.0,84.0,0.28730584319526625,BraTS2021_01473_flair_0.png,BraTS2021_01473,0,tumor
0.0,228.0,17.376178741455078,28.823572158813477,0.0,0.0,0.0,0.0,38.0,66.0,135.0,0.3525332840236686,BraTS2021_01473_flair_10.png,BraTS2021_01473,10,tumor
0.0,241.0,20.083972930908203,35.28727722167969,0.0,0.0,0.0,0.0,39.0,68.0,185.0,0.3772882766272189,BraTS2021_01473_flair_15.png,BraTS2021_01473,15,tumor
0.0,245.0,21.265300750732422,38.715309143066406,0.0,0.0,0.0,0.0,39.0,66.0,216.0,0.38875277366863903,BraTS2021_01473_flair_20.png,BraTS2021_01473,20,tumor
0.0,244.0,19.730098724365234,34.35016632080078,0.0,0.0,0.0,0.0,38.0,61.0,193.0,0.39018583579881655,BraTS2021_01473_flair_25.png,BraTS2021_01473,25,tumor
0.0,183.0,16.85637092590332,25.452177047729492,0.0,0.0,0.0,0.0,38.0,55.0,103.0,0.38604844674556216,BraTS2021_01473_flair_30.png,BraTS2021_01473,30,tumor
0.0,107.0,14.964520454406738,21.641706466674805,0.0,0.0,0.0,0.0,37.0,50.0,82.0,0.37527736686390534,BraTS2021_01473_flair_35.png,BraTS2021_01473,35,tumor
0.0,95.0,13.558686256408691,19.76043128967285,0.0,0.0,0.0,0.0,36.0,46.0,63.0,0.3607387204142012,BraTS2021_01473_flair_40.png,BraTS2021_01473,40,tumor
0.0,77.0,12.410664558410645,18.392065048217773,0.0,0.0,0.0,0.0,35.0,44.0,51.0,0.339219674556213,BraTS2021_01473_flair_45.png,BraTS2021_01473,45,tumor
0.0,171.0,14.87523078918457,24.490795135498047,0.0,0.0,0.0,0.0,36.0,61.0,99.37000274658203,0.3210752588757396,BraTS2021_01473_flair_5.png,BraTS2021_01473,5,tumor
0.0,147.0,24.900171279907227,42.17818069458008,0.0,0.0,0.0,0.0,63.0,107.0,118.0,0.2687684911242604,BraTS2021_01474_flair_0.png,BraTS2021_01474,0,tumor
0.0,212.0,27.225568771362305,45.54562759399414,0.0,0.0,0.0,0.0,74.0,112.0,147.0,0.2802329881656805,BraTS2021_01474_flair_10.png,BraTS2021_01474,10,tumor
0.0,237.0,28.904539108276367,47.12821960449219,0.0,0.0,0.0,0.0,80.0,113.0,164.0,0.2945404955621302,BraTS2021_01474_flair_15.png,BraTS2021_01474,15,tumor
0.0,250.0,31.82722282409668,49.41133499145508,0.0,0.0,0.0,0.0,87.0,115.0,179.0,0.317030325443787,BraTS2021_01474_flair_20.png,BraTS2021_01474,20,tumor
0.0,254.0,32.74119186401367,49.51043701171875,0.0,0.0,0.0,0.0,87.0,115.0,179.0,0.32856416420118345,BraTS2021_01474_flair_25.png,BraTS2021_01474,25,tumor
0.0,206.0,32.59294128417969,47.70541000366211,0.0,0.0,0.0,0.0,88.0,111.0,157.0,0.33780972633136097,BraTS2021_01474_flair_30.png,BraTS2021_01474,30,tumor
0.0,185.0,32.44286346435547,45.90625,0.0,0.0,0.0,0.0,88.0,107.0,127.0,0.34915865384615385,BraTS2021_01474_flair_35.png,BraTS2021_01474,35,tumor
0.0,205.0,31.386049270629883,45.11906433105469,0.0,0.0,0.0,0.0,89.0,105.0,119.0,0.33917344674556216,BraTS2021_01474_flair_40.png,BraTS2021_01474,40,tumor
0.0,187.0,26.861270904541016,44.30455017089844,0.0,0.0,0.0,0.0,77.0,110.0,130.0,0.28159670857988167,BraTS2021_01474_flair_5.png,BraTS2021_01474,5,tumor
0.0,255.0,35.67219924926758,50.39110565185547,0.0,0.0,0.0,0.0,96.0,120.0,139.0,0.3473557692307692,BraTS2021_01475_flair_0.png,BraTS2021_01475,0,tumor
0.0,214.0,41.76622772216797,54.02631378173828,0.0,0.0,0.0,0.0,98.0,135.0,160.0,0.4048862795857988,BraTS2021_01475_flair_10.png,BraTS2021_01475,10,tumor
0.0,223.0,44.69281768798828,56.1319580078125,0.0,0.0,0.0,0.0,102.0,141.0,168.0,0.42386279585798814,BraTS2021_01475_flair_15.png,BraTS2021_01475,15,tumor
0.0,232.0,46.027645111083984,56.154239654541016,0.0,0.0,0.0,0.0,101.0,140.0,182.0,0.43678346893491127,BraTS2021_01475_flair_20.png,BraTS2021_01475,20,tumor
0.0,224.0,47.13445281982422,57.39104461669922,0.0,0.0,0.0,0.0,101.0,144.0,196.0,0.4429317677514793,BraTS2021_01475_flair_25.png,BraTS2021_01475,25,tumor
0.0,222.0,47.37606430053711,58.480140686035156,0.0,0.0,0.0,0.0,102.0,147.0,194.0,0.4383552144970414,BraTS2021_01475_flair_30.png,BraTS2021_01475,30,tumor
0.0,212.0,45.6180419921875,58.265037536621094,0.0,0.0,0.0,0.0,101.0,152.0,191.0,0.4277921597633136,BraTS2021_01475_flair_35.png,BraTS2021_01475,35,tumor
0.0,219.0,45.11928939819336,60.24309158325195,0.0,0.0,0.0,0.0,100.0,168.0,198.0,0.4120978180473373,BraTS2021_01475_flair_40.png,BraTS2021_01475,40,tumor
0.0,209.0,43.95994186401367,60.8476448059082,0.0,0.0,0.0,0.0,101.0,174.0,195.0,0.3888914571005917,BraTS2021_01475_flair_45.png,BraTS2021_01475,45,tumor
0.0,223.0,38.81788635253906,51.3865852355957,0.0,0.0,0.0,0.0,95.0,125.0,149.0,0.3830667529585799,BraTS2021_01475_flair_5.png,BraTS2021_01475,5,tumor
0.0,210.0,41.01823806762695,58.838226318359375,0.0,0.0,0.0,0.0,98.0,170.0,195.0,0.3621255547337278,BraTS2021_01475_flair_50.png,BraTS2021_01475,50,tumor
0.0,212.0,37.89996337890625,57.586158752441406,0.0,0.0,0.0,0.0,98.0,150.0,197.0,0.3271773298816568,BraTS2021_01475_flair_55.png,BraTS2021_01475,55,tumor
0.0,204.0,33.41611862182617,53.94330978393555,0.0,0.0,0.0,0.0,95.0,128.0,186.0,0.29368528106508873,BraTS2021_01475_flair_60.png,BraTS2021_01475,60,tumor
0.0,190.0,26.776742935180664,47.223541259765625,0.0,0.0,0.0,0.0,54.25,115.0,160.0,0.25272744082840237,BraTS2021_01475_flair_65.png,BraTS2021_01475,65,tumor
0.0,255.0,28.829465866088867,41.31943130493164,0.0,0.0,0.0,0.0,74.0,99.0,136.0,0.35422059911242604,BraTS2021_01476_flair_13.png,BraTS2021_01476,13,tumor
0.0,170.0,30.3271541595459,42.07290267944336,0.0,0.0,0.0,0.0,75.0,101.0,140.0,0.37044656065088755,BraTS2021_01476_flair_18.png,BraTS2021_01476,18,tumor
0.0,175.0,30.619821548461914,42.10467529296875,0.0,0.0,0.0,0.0,75.0,98.0,143.0,0.37553161982248523,BraTS2021_01476_flair_23.png,BraTS2021_01476,23,tumor
0.0,180.0,30.7696475982666,42.227874755859375,0.0,0.0,0.0,0.0,76.0,97.0,143.0,0.37756564349112426,BraTS2021_01476_flair_28.png,BraTS2021_01476,28,tumor
0.0,167.0,22.627033233642578,35.88661575317383,0.0,0.0,0.0,0.0,65.0,90.0,104.0,0.3021449704142012,BraTS2021_01476_flair_3.png,BraTS2021_01476,3,tumor
0.0,194.0,30.090028762817383,41.865394592285156,0.0,0.0,0.0,0.0,76.0,95.0,142.0,0.37157914201183434,BraTS2021_01476_flair_33.png,BraTS2021_01476,33,tumor
0.0,190.0,29.32805633544922,41.38884353637695,0.0,0.0,0.0,0.0,76.0,94.0,143.0,0.36025332840236685,BraTS2021_01476_flair_38.png,BraTS2021_01476,38,tumor
0.0,171.0,27.963064193725586,40.7397346496582,0.0,0.0,0.0,0.0,76.0,94.0,137.0,0.33554456360946744,BraTS2021_01476_flair_43.png,BraTS2021_01476,43,tumor
0.0,142.0,25.713895797729492,39.0896110534668,0.0,0.0,0.0,0.0,75.0,93.0,107.0,0.3102810650887574,BraTS2021_01476_flair_48.png,BraTS2021_01476,48,tumor
0.0,178.0,26.103179931640625,38.67052459716797,0.0,0.0,0.0,0.0,71.0,95.0,114.0,0.3325859837278107,BraTS2021_01476_flair_8.png,BraTS2021_01476,8,tumor
0.0,196.0,32.54745101928711,54.82468795776367,0.0,0.0,0.0,0.0,78.0,154.0,175.0,0.28719027366863903,BraTS2021_01477_flair_0.png,BraTS2021_01477,0,tumor
0.0,240.0,40.55951690673828,60.36686706542969,0.0,0.0,0.0,0.0,96.0,171.0,183.0,0.3472864275147929,BraTS2021_01477_flair_10.png,BraTS2021_01477,10,tumor
0.0,224.0,44.4182014465332,63.117156982421875,0.0,0.0,0.0,0.0,102.0,176.0,188.0,0.37608635355029585,BraTS2021_01477_flair_15.png,BraTS2021_01477,15,tumor
0.0,211.0,46.10010528564453,62.99385452270508,0.0,0.0,0.0,0.0,101.0,177.0,188.0,0.39466993343195267,BraTS2021_01477_flair_20.png,BraTS2021_01477,20,tumor
0.0,208.0,46.0635871887207,61.743995666503906,0.0,0.0,0.0,0.0,101.0,176.0,190.0,0.3989922337278107,BraTS2021_01477_flair_25.png,BraTS2021_01477,25,tumor
0.0,222.0,46.525123596191406,61.87042236328125,0.0,0.0,0.0,0.0,105.0,171.0,196.0,0.39760539940828404,BraTS2021_01477_flair_30.png,BraTS2021_01477,30,tumor
0.0,208.0,44.39904022216797,58.5770263671875,0.0,0.0,0.0,0.0,105.0,147.0,183.0,0.3925203402366864,BraTS2021_01477_flair_35.png,BraTS2021_01477,35,tumor
0.0,207.0,40.65093231201172,54.55109405517578,0.0,0.0,0.0,0.0,102.0,127.0,169.0,0.3836677144970414,BraTS2021_01477_flair_40.png,BraTS2021_01477,40,tumor
0.0,196.0,39.77547073364258,54.219635009765625,0.0,0.0,0.0,0.0,105.0,126.0,147.0,0.36737241124260356,BraTS2021_01477_flair_45.png,BraTS2021_01477,45,tumor
0.0,203.0,36.56987380981445,57.739776611328125,0.0,0.0,0.0,0.0,92.0,163.0,179.0,0.31612888313609466,BraTS2021_01477_flair_5.png,BraTS2021_01477,5,tumor
0.0,173.0,36.80787658691406,51.97657012939453,0.0,0.0,0.0,0.0,103.0,120.0,134.0,0.34215514053254437,BraTS2021_01477_flair_50.png,BraTS2021_01477,50,tumor
0.0,222.0,34.041236877441406,56.989219665527344,0.0,0.0,0.0,0.0,88.0,156.0,171.0,0.28296042899408286,BraTS2021_01478_flair_0.png,BraTS2021_01478,0,tumor
0.0,240.0,40.8986701965332,60.1187744140625,0.0,0.0,0.0,0.0,102.0,161.0,172.0,0.34203957100591714,BraTS2021_01478_flair_10.png,BraTS2021_01478,10,tumor
